Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Courses Available,Geocoded Address,NPI,Last Report Date,Provider Status,Provider Note
GRAND CARE PHARMACY INC,66-56 GRAND AVE,PHARMACY DEPT,Maspeth,Queens,NY,11378,00069-1085-30,Paxlovid,18,POINT (-73.91411 40.72246),1548744030,10/10/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2578,702 HICKSVILLE ROAD,,Massapequa,Nassau,NY,11758,00069-1085-30,Paxlovid,21,POINT (-73.4771 40.69241),1598135725,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02445,540 AMSTERDAM AVENUE,CVS Pharmacy,New York,New York,NY,10024,00069-1085-30,Paxlovid,95,POINT (-73.97482 40.78813),1013011857,10/14/2022 12:00:00 AM,ACTIVE,
BURKE REHABILITATION HOSPITAL,785 Mamaroneck Avenue,,White Plains,Westchester,NY,10605,00069-1085-30,Paxlovid,16,POINT (-73.75221 41.01658),1841295219,10/16/2022 12:00:00 AM,ACTIVE,
CVS Store #00168,"800 HOOPER RD., SUITE 500",CVS Pharmacy,Endwell,Broome,NY,13760,00069-1085-30,Paxlovid,31,POINT (-76.02763 42.12879),1326221466,10/14/2022 12:00:00 AM,ACTIVE,
WEIS MARKETS INC,100 RANO BLVD,Weis Pharmacy #222,Vestal,Broome,NY,13850,00069-1085-30,Paxlovid,58,POINT (-76.004837 42.093765),1386974293,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14426,250 BEDFORD AVE,,Brooklyn,Kings,NY,11249,00069-1085-30,Paxlovid,53,POINT (-73.96003 40.71584),1144246257,10/13/2022 12:00:00 AM,ACTIVE,
Sams Pharmacy #6366,2441 Vestal Pkwy E,,Vestal,Broome,NY,13850,00069-1085-30,Paxlovid,40,POINT (-76.007525 42.098525),1043237118,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2097,460 Fairview Ave,,Hudson,Columbia,NY,12534,00069-1085-30,Paxlovid,31,POINT (-73.75025 42.278),1417974643,10/13/2022 12:00:00 AM,ACTIVE,
Prospect Drugs,94 Greene Ave,,Brooklyn,Kings,NY,11238,00069-1085-30,Paxlovid,2,POINT (-73.968295 40.68626),1699762617,10/15/2022 12:00:00 AM,ACTIVE,
CVS Store #02067,2580 EAST HENRIETTA ROAD,CVS Pharmacy,Rochester,Monroe,NY,14623,00069-1085-30,Paxlovid,89,POINT (-77.60683 43.06923),1568566321,10/14/2022 12:00:00 AM,ACTIVE,
NYP-WEILL CORNELL MEDICAL CTR,512 E 71ST STREET,,New York,New York,NY,10021,00069-1085-30,Paxlovid,144,POINT (-73.95346 40.76542),1851587844,09/16/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walmart Pharmacy #2992,3217 Silverback Ln,,Painted Post,Steuben,NY,14870,00069-1085-30,Paxlovid,12,POINT (-77.10646 42.155375),1417974585,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #16807,3857 STATE ROUTE 31,CVS Pharmacy,Liverpool,Onondaga,NY,13090,00069-1085-30,Paxlovid,37,POINT (-76.24713 43.1863),1861414419,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #03102,60 MILL HILL RD.,CVS Pharmacy,Woodstock,Ulster,NY,12498,00069-1085-30,Paxlovid,69,POINT (-74.11485 42.038865),1093819856,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 10551,701 ROUTE 211 EAST,,Middletown,Orange,NY,10941,00069-1085-30,Paxlovid,9,POINT (-74.36064 41.466175),1952400202,10/13/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #73-Moravia,130 Main St,,Moravia,Cayuga,NY,13118,00069-1085-30,Paxlovid,22,POINT (-76.42069 42.71208),1710094990,10/14/2022 12:00:00 AM,ACTIVE,
TOPS MARKETS LLC AND TOPS PT LLC,3980 MAPLE RD,Tops Phcy 041,Buffalo,Erie,NY,14226,00069-1085-30,Paxlovid,25,POINT (-78.81552 42.992145),1598946824,08/30/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #16481,98 VETERANS MEMORIAL HWY,CVS Pharmacy,Commack,Suffolk,NY,11725,00069-1085-30,Paxlovid,29,POINT (-73.28698 40.83892),1255354502,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #01090,416 ROUTE 9W,CVS Pharmacy,Glenmont,Albany,NY,12077,00069-1085-30,Paxlovid,54,POINT (-73.791665 42.60119),1780788539,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 03597,535 PORTLAND AVENUE,,Rochester,Monroe,NY,14621,00069-1085-30,Paxlovid,34,POINT (-77.5915 43.17578),1326157835,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02960,464 MAIN ST,CVS Pharmacy,Port Jefferson,Suffolk,NY,11777,00069-1085-30,Paxlovid,33,POINT (-73.06688 40.942365),1366546129,10/14/2022 12:00:00 AM,ACTIVE,
LENOX TERRACE DRUGS,20 W 135th St,,New York,New York,NY,10037,00069-1085-30,Paxlovid,13,POINT (-73.93888 40.8131),1477568079,09/28/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Hannaford Brothers Store # 8366,401 EAST ALBANY STREET,,Herkimer,Herkimer,NY,13350,00069-1085-30,Paxlovid,17,POINT (-74.98075 43.02958),1588772966,10/13/2022 12:00:00 AM,ACTIVE,
My CHS Rx Pharmacy Inc.,4295 Hempstead Turnpike,,Bethpage,Nassau,NY,11714,00069-1085-30,Paxlovid,253,POINT (-73.47895 40.72756),1700431350,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #07629,2 RIVERVIEW DR,CVS Pharmacy,Marlboro,Ulster,NY,12542,00069-1085-30,Paxlovid,25,POINT (-73.963905 41.615915),1205939030,10/14/2022 12:00:00 AM,ACTIVE,
ELMWAY II PHARMACY INC,86-07 51ST AVENUE,GROUND FLOOR,Elmhurst,Queens,NY,11373,00069-1085-30,Paxlovid,7,POINT (-73.877135 40.73882),1699154732,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #03105,9870 MAIN ROAD,CVS Pharmacy,Mattituck,Suffolk,NY,11952,00069-1085-30,Paxlovid,37,POINT (-72.5385 40.983975),1861590408,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #01958,55 COLD SPRING ROAD,CVS Pharmacy,Syosset,Nassau,NY,11791,00069-1085-30,Paxlovid,47,POINT (-73.500645 40.82672),1811091572,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #16824,1 SANGERTOWN SQ STE 3,CVS Pharmacy,New Hartford,Oneida,NY,13413,00069-1085-30,Paxlovid,14,POINT (-75.32392 43.08208),1891718102,10/14/2022 12:00:00 AM,ACTIVE,
S BROS PHARMACY,176 Lee Avenue,,Brooklyn,Kings,NY,11211,00069-1085-30,Paxlovid,9,POINT (-73.95656 40.70253),1144618174,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19476,1819 W GENESEE ST,,Syracuse,Onondaga,NY,13204,00069-1085-30,Paxlovid,80,POINT (-76.19268 43.0504),1407370190,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14503,711 3RD AVE,FRNT A,New York,New York,NY,10017,00069-1085-30,Paxlovid,39,POINT (-73.97296 40.752235),1619993813,10/13/2022 12:00:00 AM,ACTIVE,
CHAMPLAIN VALLEY PHY HSP,75 BEEKMAN ST,Department of Pharmacy Services,Plattsburgh,Clinton,NY,12901,00002-7589-01,Bebtelovimab,6,POINT (-73.46926 44.701),1033270699,10/11/2022 12:00:00 AM,ACTIVE,
NeighboRx Pharmacy,331 Route 211 E,,Middletown,Orange,NY,10940,00069-1085-30,Paxlovid,15,POINT (-74.439335 41.446381),1063722197,10/05/2022 12:00:00 AM,ACTIVE,
CVS Store #04452,1280 DEERPARK AVE,CVS Pharmacy,North Babylon,Suffolk,NY,11703,00069-1085-30,Paxlovid,36,POINT (-73.3213 40.73989),1033212865,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #01949,"1310 BOSTON POST RD, FERNDALE S/C",CVS Pharmacy,Larchmont,Westchester,NY,10538,00069-1085-30,Paxlovid,63,POINT (-73.74663 40.93704),1134227770,10/14/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8233,5 MAPLE RD.,,Voorheesville,Albany,NY,12186,00069-1085-30,Paxlovid,31,POINT (-73.9241 42.64885),1295889392,10/13/2022 12:00:00 AM,ACTIVE,
STONY BROOK SOUTHAMPTON HOSPITAL,240 Meeting House Lane,,Southampton,Suffolk,NY,11968,00002-7589-01,Bebtelovimab,4,POINT (-72.380305 40.885085),1033224704,10/14/2022 12:00:00 AM,ACTIVE,
ALL RX PHARMACY III LLC,136-19 41ST AVE,1F,Flushing,Queens,NY,11355,00069-1085-30,Paxlovid,38,POINT (-73.828845 40.758855),1578077806,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05052,"4246 ALBANY POST RD., SUITE 2",CVS Pharmacy,Hyde Park,Dutchess,NY,12538,00069-1085-30,Paxlovid,33,POINT (-73.93095 41.78162),1780787523,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #17390,3657 W GENESEE ST,CVS Pharmacy,Syracuse,Onondaga,NY,13219,00069-1085-30,Paxlovid,65,POINT (-76.236325 43.046635),1346434420,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17499,691 CO-OP CITY BOULEVARD,,Bronx,Bronx,NY,10475,00069-1085-30,Paxlovid,18,POINT (-73.825 40.88059),1407379431,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18135,1532 86TH ST #34,,Brooklyn,Kings,NY,11228,00069-1085-30,Paxlovid,22,POINT (-74.00869 40.61071),1811413743,10/13/2022 12:00:00 AM,ACTIVE,
TOPS MARKETS LLC AND TOPS PT LLC,3955 VINEYARD DR,Tops Phcy 264,Dunkirk,Chautauqua,NY,14048,00069-1085-30,Paxlovid,19,POINT (-79.31787 42.45729),1598946840,08/30/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WEIS MARKETS INC,401 N MAIN ST,,Elmira,Chemung,NY,14901,00069-1085-30,Paxlovid,36,POINT (-76.810425 42.091965),1942233275,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10989,2431 BOSTON RD,,Bronx,Bronx,NY,10467,00069-1085-30,Paxlovid,21,POINT (-73.86689 40.86173),1497924708,10/13/2022 12:00:00 AM,ACTIVE,
Woodmark Pharmacy of NY,1142 Wehrle Drive,,Williamsville,Erie,NY,14221,00069-1085-30,Paxlovid,78,POINT (-78.73993 42.950345),1225376098,10/12/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19923,9108 ROOSEVELT AVE,,Jackson Heights,Queens,NY,11372,00069-1085-30,Paxlovid,29,POINT (-73.872898 40.7488),1750807020,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 550,351 MERRICK ROAD,,Amityville,Suffolk,NY,11701,00069-1085-30,Paxlovid,11,POINT (-73.40613 40.668005),1740212604,10/13/2022 12:00:00 AM,ACTIVE,
NORTHERN WESTCHESTER HOSPITAL,400 East Main STREET,,Mount Kisco,Westchester,NY,10549,00002-7589-01,Bebtelovimab,1,POINT (-73.72572 41.19678),1912992215,10/04/2022 12:00:00 AM,ACTIVE,
Rite Aid 04733,182 SMITH STREET,,Brooklyn,Kings,NY,11201,00069-1085-30,Paxlovid,34,POINT (-73.9915 40.68541),1518077361,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1909,1540 Military Rd,,Niagara Falls,Niagara,NY,14304,00069-1085-30,Paxlovid,15,POINT (-78.97892 43.09441),1497772560,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #09413,5206 W GENESEE ST,,Camillus,Onondaga,NY,13031,00069-1085-30,Paxlovid,29,POINT (-76.26627 43.04178),1831124841,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #05089,10 SOUTH WORK ST.,CVS Pharmacy,Falconer,Chautauqua,NY,14733,00069-1085-30,Paxlovid,27,POINT (-79.19767 42.11831),1215030051,10/14/2022 12:00:00 AM,ACTIVE,
Wegmans Food Markets Inc.,1750 East Ave.,Wegmans,Rochester,Monroe,NY,14610,00069-1085-30,Paxlovid,0,POINT (-77.557302 43.146515),1851374052,09/21/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Hannaford Brothers Store # 8396,3333 CONSAUL RD.,,Niskayuna,Schenectady,NY,12309,00069-1085-30,Paxlovid,14,POINT (-73.89114 42.78335),1316055791,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11509,6 MCLEAN AVE,,Yonkers,Westchester,NY,10705,00069-1085-30,Paxlovid,30,POINT (-73.894829 40.919267),1649585951,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10819,343 MEADOW DRIVE,,North Tonawanda,Niagara,NY,14120,00069-1085-30,Paxlovid,14,POINT (-78.87352 43.05144),1013017466,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10698,303 MAIN ST,,Massena,Saint Lawrence,NY,13662,00069-1085-30,Paxlovid,52,POINT (-74.8894 44.92264),1619164431,10/13/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8348,1261 ULSTER AVE.,,Kingston,Ulster,NY,12401,00069-1085-30,Paxlovid,37,POINT (-73.99105 41.96813),1205944683,10/13/2022 12:00:00 AM,ACTIVE,
Marino Pharmacy Inc,167 Wyckoff Avenue,,Brooklyn,Kings,NY,11237,00069-1085-30,Paxlovid,50,POINT (-73.91753 40.703465),1851306468,10/05/2022 12:00:00 AM,ACTIVE,
COMFORT DRUGS,13523 Roosevelt Avenue,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,14,POINT (-73.83113 40.759405),1922013523,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02671,750 AVENUE OF AMERICAS,CVS Pharmacy,New York,New York,NY,10010,00069-1085-30,Paxlovid,30,POINT (-73.959865 40.654555),1043318678,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 10817,459 SOUTH TRANSIT STREET,,Lockport,Niagara,NY,14094,00069-1085-30,Paxlovid,25,POINT (-78.697715 43.154545),1174622344,10/13/2022 12:00:00 AM,ACTIVE,
PHELPS MEMORIAL HOSPITAL ASSOCIATIO,701 North Broadway,pharmacy director,Sleepy Hollow,Westchester,NY,10591,00069-1085-30,Paxlovid,24,POINT (-73.861012 41.051344),,10/06/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19715,58 GENESEE ST,,Greene,Chenango,NY,13778,00069-1085-30,Paxlovid,25,POINT (-75.77062 42.33012),1699290031,10/13/2022 12:00:00 AM,ACTIVE,
WEGMANS FOOD MARKETS INC.,7519 Oswego Rd.,Wegmans,Liverpool,Onondaga,NY,13090,00069-1085-30,Paxlovid,30,POINT (-76.22532 43.13418),1528042611,10/09/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14317,1915 3RD AVE,,New York,New York,NY,10029,00069-1085-30,Paxlovid,23,POINT (-73.94456 40.79121),1942226055,10/13/2022 12:00:00 AM,ACTIVE,
THE GOLUB CORPORATION,241 NORTH COMRIE AVENUE,PRICE CHOPPER PHARMACY 012,Johnstown,Fulton,NY,12095,00069-1085-30,Paxlovid,21,POINT (-74.361397 43.016998),1578810008,08/26/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
SILVER ROD PHARMACY,6404 18TH AVE,,Brooklyn,Kings,NY,11204,00069-1085-30,Paxlovid,7,POINT (-73.989885 40.619705),1497842694,10/05/2022 12:00:00 AM,ACTIVE,
TRILLIUM HLTH AT MONROE SQUARE THMS,259 Monroe Ave Ste 100,,Rochester,Monroe,NY,14607,00069-1085-30,Paxlovid,19,POINT (-77.599456 43.149425),1861496358,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14134,100 W 57TH ST,,New York,New York,NY,10019,00069-1085-30,Paxlovid,1,POINT (-73.97781 40.76412),1891711099,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2146,101 Sanford Farms Shopping Ctr,,Amsterdam,Montgomery,NY,12010,00069-1085-30,Paxlovid,1,POINT (-74.18619 42.96353),1477571248,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04195,282 8TH AVENUE,,New York,New York,NY,10001,00069-1085-30,Paxlovid,17,POINT (-73.99772 40.74605),1154430536,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14260,77 7TH AVE,,New York,New York,NY,10011,00069-1085-30,Paxlovid,103,POINT (-73.999139 40.7389),1699791806,10/13/2022 12:00:00 AM,ACTIVE,
ROCKVILLE CENTRE PHARMACY,30 Hempstead Ave,Suite 156,Rockville Centre,Nassau,NY,11570,00069-1085-30,Paxlovid,12,POINT (-73.64733 40.66236),1144380585,10/10/2022 12:00:00 AM,ACTIVE,
People Choice Pharmacy Inc,527 Grand Street,,New York,New York,NY,10002,00069-1085-30,Paxlovid,24,POINT (-73.98162 40.71432),1811918840,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02096,1740 BROADWAY,CVS Pharmacy,Hewlett,Nassau,NY,11557,00069-1085-30,Paxlovid,26,POINT (-73.68892 40.64793),1235233099,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #12541,1847 ROCKAWAY PKWY,,Brooklyn,Kings,NY,11236,00069-1085-30,Paxlovid,57,POINT (-73.89271 40.63736),1609007871,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14433,455 W 37TH ST,,New York,New York,NY,10018,00069-1085-30,Paxlovid,27,POINT (-73.99735 40.75643),1306155932,10/13/2022 12:00:00 AM,ACTIVE,
BURKE REHABILITATION HOSPITAL,785 Mamaroneck Avenue,,White Plains,Westchester,NY,10605,00002-7589-01,Bebtelovimab,10,POINT (-73.75221 41.01658),1841295219,10/16/2022 12:00:00 AM,ACTIVE,
UPPER MADISON DRUGS,1590 MADISON AVE,,New York,New York,NY,10029,00069-1085-30,Paxlovid,2,POINT (-73.94939 40.79402),1457369548,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02164,211 EAST SANDFORD BLVD.,CVS Pharmacy,Mount Vernon,Westchester,NY,10550,00069-1085-30,Paxlovid,24,POINT (-73.82455 40.90098),1073617833,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #07087,132 BRONX RIVER ROAD,CVS Pharmacy,Yonkers,Westchester,NY,10704,00069-1085-30,Paxlovid,28,POINT (-73.85844 40.90514),1245330216,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05016,506 SOUTH FRANKLIN STREET,CVS Pharmacy,Watkins Glen,Schuyler,NY,14891,00069-1085-30,Paxlovid,32,POINT (-76.86648 42.36961),1942303789,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 10641,283 WEST JERICHO TURNPIKE,,Huntington Station,Suffolk,NY,11746,00069-1085-30,Paxlovid,55,POINT (-73.420485 40.829215),1962502310,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #11408,38 Warren Street,,New York,New York,NY,10007,00069-1085-30,Paxlovid,82,POINT (-74.008515 40.71461),1164177044,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #01030,280 SOUTH MAIN STREET,CVS Pharmacy,New City,Rockland,NY,10956,00069-1085-30,Paxlovid,67,POINT (-73.98986 41.13759),1023112786,10/14/2022 12:00:00 AM,ACTIVE,
Gurwin Jewish Nursing and Rehab,68 Hauppauge Road,,Commack,Suffolk,NY,11725,00002-7589-01,Bebtelovimab,9,POINT (-73.30067 40.829035),1326332842,08/10/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #17681,4502 43RD AVE,,Sunnyside,Queens,NY,11104,00069-1085-30,Paxlovid,31,POINT (-73.91902 40.744795),1841713815,10/13/2022 12:00:00 AM,ACTIVE,
ARCADIA PLUS PHARMACY,136-10 38TH AVE,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,116,POINT (-73.8303 40.76087),1376174474,07/31/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
OMNICARE OF PLAINVIEW #48313,55 W. Ames Court Suite 200,,Plainview,Nassau,NY,11803,00002-7589-01,Bebtelovimab,2,POINT (-73.46786 40.7897),1184648511,10/14/2022 12:00:00 AM,ACTIVE,
PHARMACY ON BAY STREET INC,1209 BAY STREET,,Staten Island,Richmond,NY,10305,00069-1085-30,Paxlovid,14,POINT (-74.06575 40.6138),1073111951,10/07/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2088,4133 VETERANS MEMORIAL DR,,Batavia,Genesee,NY,14020,00069-1085-30,Paxlovid,1,POINT (-78.20879 43.0128),1518984673,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #16808,340 TOWNE DR,CVS Pharmacy,Fayetteville,Onondaga,NY,13066,00069-1085-30,Paxlovid,50,POINT (-76.01988 43.0319),1770505323,10/14/2022 12:00:00 AM,ACTIVE,
CHURCH AVENUE CLINIC,2412 Church Ave,,Brooklyn,Kings,NY,11226,00069-1085-30,Paxlovid,,POINT (-73.955365 40.65027),,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
ONPOINT PHARMACY,25-39 Parsons Blvd,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,23,POINT (-73.82358 40.77569),1235626243,10/16/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #39-Tupper Lake,94 DEMARS BLVD,,Tupper Lake,Franklin,NY,12986,00069-1085-30,Paxlovid,43,POINT (-74.46374 44.23407),1891802070,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05054,100 EAST LAKE BLVD,CVS Pharmacy,Mahopac,Putnam,NY,10541,00069-1085-30,Paxlovid,64,POINT (-73.72937 41.37368),1407959240,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00600,415-419 DELAWARE AVENUE,CVS Pharmacy,Albany,Albany,NY,12209,00069-1085-30,Paxlovid,46,POINT (-73.78176 42.64117),1548364201,10/14/2022 12:00:00 AM,ACTIVE,
MEDINA MEMORIAL HOSPITAL,200 Ohio Street,,Medina,Orleans,NY,14103,00002-7589-01,Bebtelovimab,2,POINT (-78.39761 43.22348),1609873520,10/03/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8367,900 CENTRAL AVENUE,,Albany,Albany,NY,12206,00069-1085-30,Paxlovid,41,POINT (-73.79196 42.67926),1689811515,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14408,459 BROADWAY,,New York,New York,NY,10013,00069-1085-30,Paxlovid,6,POINT (-74.000945 40.72085),1215186515,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11716,321 W WASHINGTON ST,,Bath,Steuben,NY,14810,00069-1085-30,Paxlovid,11,POINT (-77.33067 42.33733),1619146594,10/13/2022 12:00:00 AM,ACTIVE,
MEDICINE SHOPPE,240 Township Blvd. Suite 30,,Camillus,Onondaga,NY,13031,00069-1085-30,Paxlovid,17,POINT (-76.275724 43.054908),1114014164,07/18/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #07621,930 MONTAUK HWY,CVS Pharmacy,Copiague,Suffolk,NY,11726,00069-1085-30,Paxlovid,9,POINT (-73.39232 40.668315),1588767313,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05049,2 WEST RD.,CVS Pharmacy,Pleasant Valley,Dutchess,NY,12569,00069-1085-30,Paxlovid,43,POINT (-73.827 41.744405),1427117571,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #05074,55 WESTCHESTER SQ,,Bronx,Bronx,NY,10461,00069-1085-30,Paxlovid,9,POINT (-73.84327 40.84167),1679588743,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00346,5 INDIAN ROCK PLAZA,CVS Pharmacy,Suffern,Rockland,NY,10901,00069-1085-30,Paxlovid,59,POINT (-74.129535 41.113655),1467556126,10/14/2022 12:00:00 AM,ACTIVE,
UR MEDICINE FREDERICK FERRIS THOMP,350 Parrish Street,ATTN: Pharmacy Dept,Canandaigua,Ontario,NY,14424,00002-7589-01,Bebtelovimab,8,POINT (-77.29108 42.87643),,10/06/2022 12:00:00 AM,ACTIVE,
NEIGHBORX PHARMACY AT PLEASANT VALL,13 NORTH AVE STE 1,,Pleasant Valley,Dutchess,NY,12569,00069-1085-30,Paxlovid,17,POINT (-73.82608 41.74501),1477806164,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2587,31-06 FARRINGTON STREET,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,37,POINT (-73.83456 40.76881),1174993380,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00533,3098 ORCHARD PARK ROAD,CVS Pharmacy,West Seneca,Erie,NY,14224,00069-1085-30,Paxlovid,31,POINT (-78.75344 42.80098),1477657138,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14480,60 SPRING ST,,New York,New York,NY,10012,00069-1085-30,Paxlovid,23,POINT (-73.99688 40.72211),1770508244,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1993,6265 Brockport Spencerport Rd,,Brockport,Monroe,NY,14420,00069-1085-30,Paxlovid,6,POINT (-77.9291 43.19698),1205853371,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02557,253 FIRST AVENUE,CVS Pharmacy,New York,New York,NY,10003,00069-1085-30,Paxlovid,41,POINT (-73.98236 40.73196),1760586507,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 10543,21B KNOLLS CRESCENT,,Bronx,Bronx,NY,10463,00069-1085-30,Paxlovid,83,POINT (-73.917565 40.87848),1366479636,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #09416,2329 JAMES ST,,Syracuse,Onondaga,NY,13206,00069-1085-30,Paxlovid,51,POINT (-76.1143 43.06868),1801024344,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19535,305 COLUMBIA ST,,Rensselaer,Rensselaer,NY,12144,00069-1085-30,Paxlovid,43,POINT (-73.745485 42.63448),1841714110,10/13/2022 12:00:00 AM,ACTIVE,
ESCO DRUG CO INC,687 9TH AVENUE,,New York,New York,NY,10036,00069-1085-30,Paxlovid,14,POINT (-73.990395 40.761915),1275626608,10/15/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17151,10640 ROCKAWAY BEACH BLVD,,Rockaway Park,Queens,NY,11694,00069-1085-30,Paxlovid,30,POINT (-73.828875 40.582505),1326563107,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14489,3387 BROADWAY,,New York,New York,NY,10031,00069-1085-30,Paxlovid,33,POINT (-73.95425 40.82169),1174897193,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #07185,2250 SEAMANS NECK ROAD,CVS Pharmacy,Seaford,Nassau,NY,11783,00069-1085-30,Paxlovid,30,POINT (-73.49067 40.66592),1871691402,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10752,222 5TH AVE EXT,,Gloversville,Fulton,NY,12078,00069-1085-30,Paxlovid,42,POINT (-74.3228 43.05857),1598903700,10/13/2022 12:00:00 AM,ACTIVE,
